4,"'Madden,' 'ESPN' Football Score in Different Ways (Reuters)"
4,Group to Propose New High-Speed Wireless Format (Reuters)
4,AOL to Sell Cheap PCs to Minorities and Seniors (Reuters)
4,Companies Approve New High-Capacity Disc Format (Reuters)
4,Missing June Deals Slow to Return for Software Cos. (Reuters)
4,Hacker Cracks Apple's Streaming Technology (AP)
4,European Download Services Go Mobile (Reuters)
4,Open Source Apps Developer SugarCRM Releases Sugar.Sales 1.1 (TechWeb)
4,Oracle Sales Data Seen Being Released (Reuters)
4,Sun's Looking Glass Provides 3D View (PC World)
4,Apple to open second Japanese retail store this month (MacCentral)
4,Charley's Force Took Experts by Surprise (AP)
4,"Science, Politics Collide in Election Year (AP)"
4,Building Dedicated to Columbia Astronauts (AP)
4,Russian Cargo Craft Docks at Space Station (AP)
4,Bangkok's Canals Losing to Urban Sprawl (AP)
4,"T. Rex Had Teen Growth Spurt, Scientists Say (Reuters)"
4,Gene Blocker Turns Monkeys Into Workaholics - Study (Reuters)
4,Dolphins Too Have Born Socialites (Reuters)
4,"What's in a Name? Well, Matt Is Sexier Than Paul (Reuters)"
4,UK Scientists Allowed to Clone Human Embryos (Reuters)
4,"Russian Alien Spaceship Claims Raise Eyebrows, Skepticism (SPACE.com)"
4,"Comets, Asteroids and Planets around a Nearby Star (SPACE.com)"
4,Perseid Meteor Shower Peaks Overnight (SPACE.com)
4,Redesigning Rockets: NASA Space Propulsion Finds a New Home (SPACE.com)
4,Studies Find Rats Can Get Hooked on Drugs (AP)
4,NASA Chief: 'Let's Go Save the Hubble' (SPACE.com)
4,Armadillo Aerospaces X Prize Prototype Crashes (SPACE.com)
4,Prairie Dog Won't Be on Endangered List (AP)
4,Hubble Trouble: One of Four Instruments Stops Working (SPACE.com)
4,Invasive Purple Weed May Meet Its Match (AP)
4,New NASA Supercomputer to Aid Theorists and Shuttle Engineers (SPACE.com)
4,Ants Form Supercolony Spanning 60 Miles (AP)
4,Viewer's Guide: Perseid Meteor Shower Peaks Aug. 11-12 (SPACE.com)
4,Rescuers Free Beached Whale in Brazil (AP)
4,Red-Footed Falcon Sighted in Mass. (AP)
4,Weak Version of Most Powerful Explosions Found (SPACE.com)
4,Simultaneous Tropical Storms a Rarity (AP)
4,NASA's Genesis Spacecraft Adjusts Course (AP)
4,"Earth is Rare, New Study Suggests (SPACE.com)"
4,Scientists Probe Pacific for Dead Zone (AP)
4,"Life on Mars Likely, Scientist Claims (SPACE.com)"
4,India Rethinks Plan to Send Man to Moon (AP)
4,Natural Sunblock: Sun Dims in Strange Ways (SPACE.com)
4,Website Lets Users Scout the Red Planet from Home (SPACE.com)
4,Appeal Rejected in Trout Restoration Plan (AP)
4,Explore the Many Colors of Stars (SPACE.com)
4,Britain Grants Human Cloning License (AP)
4,The Next Great Space Race: SpaceShipOne and Wild Fire to Go For the Gold (SPACE.com)
4,"Growth, Mortality of T. Rex Gets Clearer (AP)"
4,Space Science Pioneer Van Allen Questions Human Spaceflight (SPACE.com)
4,China Begins Manned Space Flight Countdown (AP)
4,Sunspot Grows to 20 Times Size of Earth (SPACE.com)
4,Japanese Lunar Probe Facing Delays (AP)
4,Pollutants From Asia Appear on East Coast (AP)
4,Vietnam's Citadel Vulnerable to Weather (AP)
4,U.S. Barred From Weakening Dolphin Rules (AP)
4,Canadian Robot a Candidate to Save Hubble (AP)
4,Cave Explorers Discover Pit in Croatia (AP)
4,Aquarium Reviews Death of Dolphin (AP)
4,Scientists Seek Better Way to Measure Rain (AP)
4,Wash. State Team's Private Rocket Explodes (AP)
4,Nevada Ponders Superfund Status for Mine (AP)
4,Indictments Using DNA on Rise Nationally (AP)
4,Southeast Coast Sees Fewer Turtle Nests (AP)
4,Company Said to Be Ready to Clone Pets (AP)
4,Deep-Sea Vessel Puts Ocean Floor in Reach (AP)
4,Chorus Frog Found Croaking in Virginia (AP)
4,Expedition to Probe Gulf of Mexico (AP)
4,Feds Accused of Exaggerating Fire Impact (AP)
4,New Method May Predict Quakes Weeks Ahead (AP)
4,Marine Expedition Finds New Species (AP)
4,Annual Study Finds Rise in Beach Closures (AP)
4,Pacific May Be Seeing New El Nino (AP)
4,Cassini Spacecraft Sees Saturn Lightning (AP)
4,Poachers Putting Endangered Rhinos at Risk (AP)
4,Experts Downplay Texas Shark Attacks (AP)
4,Study Says Birds Feed Other Birds' Young (AP)
4,Canadian Team Joins Rocket Launch Contest (AP)
4,Universities to Build Largest Telescope (AP)
4,Mauritanian Capital Battles Locust Swarm (AP)
4,Customers of Telco Companies Face Privacy Breach
4,"Mozilla To Add Support For XForms, World Yawns"
4,Junk faxes to be legalized as  quot;opt-out? quot;
4,Biased Against Whom?
4,The Visual World of Michel Gondry
4,The Austral-Asian Strike Fighter
4,Insecurity: (Or Why Americans Aren't Feeling The Recovery)
4,The Great K5 Limerick Contest
4,RuntimeProperties... Reflection from System Properties
4,Thank You IBM!
4,"LinuxWorld, IDs, and Privacy"
4,My Blog as a Time Machine
4,NTP in Debian
4,Pretty Log4J
4,Saudis: Bin Laden associate surrenders
4,Mozilla Exceptions (mexception)
4,Ron Regan Jr is My Kinda Guy
4,Al Qaeda member surrenders
4,Mission Accomplished!
4,Java3D - Half Right
4,Reverse Psychology
4,Kerry's Disgusting Ad
4,What would Baby Jesus Think?
4,Americans and Freedom
4,Why Windows isn't Unix
4,"Microsoft, IE and Bloat"
